0.6534359901658321 0.6535103876872583
0.6535390021185761 0.6536286606700384
0.6539434194145339 0.6540750457985955
0.6547217319463771 0.6548705269892294
0.6920257629251765 0.6920697903255366
0.6921987277123055 0.6922624102021121
0.6923158720454066 0.6923473201885209
0.6924235819355733 0.6924471680429090
0.6925855398726123 0.6926539395838860
0.7244136626710289 0.7244752871152562
0.7245042558710897 0.7245337513315745
0.7246464661269991 0.7247207314828629
0.7247254718247265 0.7247354792131054
0.7248360798015450 0.7248524076457420
0.7681856749938802 0.7683012651408999
0.7690320931672180 0.7690842951690979
0.7692893744621973 0.7694534378966769
0.7700537609182954 0.7701991807806750
